web_scraper_order,web_scraper_start_url,pagination,title,price,address,image
"1767595938-106","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Adidas Crazy fast","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5325818_uploaded_image1_1747143461.jpg"
"1767595938-107","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Claquettes homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5325411_uploaded_image1_1747130286.jpg"
"1767595938-108","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","8 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5325029_uploaded_image1_1747102173.jpg"
"1767595938-109","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5325002_uploaded_image1_1747098450.jpg"
"1767595938-110","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets New Balance 530","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5324993_uploaded_image1_1747097377.jpg"
"1767595938-111","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5324986_uploaded_image1_1747096835.jpg"
"1767595938-112","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Sandales homme","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5324106_uploaded_image1_1747061124.jpg"
"1767595938-113","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Mocassins homme","22 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5323165_uploaded_image1_1747019646.jpg"
"1767595938-114","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Mocassins homme","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5323164_uploaded_image1_1747019335.jpg"
"1767595938-115","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Acsics","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5323162_uploaded_image1_1747019209.jpg"
"1767595938-116","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Adidas samba","23 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5323160_uploaded_image1_1747019119.jpg"
"1767595938-117","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Adidas yezzy 350","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5323158_uploaded_image1_1747019052.jpg"
"1767595938-118","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures hommes","2 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5323156_uploaded_image1_1747018952.jpg"
"1767595938-119","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Adidas samba","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5323153_uploaded_image1_1747018079.jpg"
"1767595938-120","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures  Wallabecs","12 000CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_5322852_uploaded_image1_1746995950.jpg"
"1767595938-121","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","6 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_5322219_uploaded_image1_1746951241.jpg"
"1767595938-122","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5277889_uploaded_image1_1744406252.jpg"
"1767595938-123","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5276114_uploaded_image1_1744312833.jpg"
"1767595938-124","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5276102_uploaded_image1_1744312485.jpg"
"1767595938-125","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Sandales orthopédiques","10 000CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5318525_uploaded_image1_1746729827.jpg"
"1767595938-126","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Timberland","13 500CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_5317599_uploaded_image1_1746704381.jpg"
"1767595938-127","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets New Balence 530","12 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5316539_uploaded_image1_1746639353.jpg"
"1767595938-128","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5316340_uploaded_image1_1746631677.jpg"
"1767595938-129","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","10 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5316095_uploaded_image1_1746622601.jpg"
"1767595938-130","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Berluti shadow","52 999CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5277969_uploaded_image1_1744410720.jpg"
"1767595938-131","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Mocassins homme","13 000CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_5314681_uploaded_image1_1746544988.jpg"
"1767595938-132","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","13 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5312252_uploaded_image1_1746435076.jpg"
"1767595938-133","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5311673_uploaded_image1_1746390255.jpg"
"1767595938-134","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","30 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5311670_uploaded_image1_1746390060.jpg"
"1767595938-135","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Dior B22","15 000CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5311319_uploaded_image1_1746374323.jpg"
"1767595938-136","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Nike sd dunk","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5309861_uploaded_image1_1746273767.jpg"
"1767595938-137","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","25 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5309671_uploaded_image1_1746266657.jpg"
"1767595938-138","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Timberland","50 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_5308712_uploaded_image1_1746208453.jpg"
"1767595938-139","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Sneakers Dior B30 2025","45 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_5308703_uploaded_image1_1746208224.jpg"
"1767595938-140","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5308057_uploaded_image1_1746182805.jpg"
"1767595938-141","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5308052_uploaded_image1_1746182715.jpg"
"1767595938-142","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Nike Air max t","25 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5306359_uploaded_image1_1746095228.jpg"
"1767595938-143","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5305189_uploaded_image1_1746025155.jpg"
"1767595938-144","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Sandales homme","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5305185_uploaded_image1_1746025051.jpg"
"1767595938-145","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","25 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5305182_uploaded_image1_1746024954.jpg"
"1767595938-146","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Berluti","25 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5303503_uploaded_image1_1745934080.jpg"
"1767595938-147","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","30 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5300459_uploaded_image1_1745752520.jpg"
"1767595938-148","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Sandales Babouche","12 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5300135_uploaded_image1_1745713863.jpg"
"1767595938-149","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures New balance 9060","16 500CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5297755_uploaded_image1_1745575658.jpg"
"1767595938-150","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5296660_uploaded_image1_1745510256.jpg"
"1767595938-151","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures New Balance 327","20 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5295659_uploaded_image1_1745460927.jpg"
"1767595938-152","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Sandales Scratch","8 000CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_5292928_uploaded_image1_1745334273.jpg"
"1767595938-153","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Claquettes","8 000CFA","Diamalaye 1, Dakar, Sénégal","https://images.coinafrique.com/thumb_5292923_uploaded_image1_1745334000.jpg"
"1767595938-154","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","20 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5292806_uploaded_image1_1745328812.jpg"
"1767595938-155","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Jordan 4","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5292480_uploaded_image1_1745315752.jpg"
"1767595938-156","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Nike Air force 1","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5292476_uploaded_image1_1745315513.jpg"
"1767595938-157","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Nike Airmax","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5292472_uploaded_image1_1745315287.jpg"
"1767595938-158","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures Nike","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5292464_uploaded_image1_1745314968.jpg"
"1767595938-159","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Baskets New Balance","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_5292015_uploaded_image1_1745278729.jpg"
"1767595938-160","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures en cuir","22 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_5291808_uploaded_image1_1745269578.jpg"
"1767595938-161","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Chaussures homme","15 000CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5290695_uploaded_image1_1745194082.jpg"
"1767595938-162","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Sandales homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5290585_uploaded_image1_1745186952.jpg"
"1767595938-163","https://sn.coinafrique.com/categorie/chaussures-homme","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Sandales","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5290582_uploaded_image1_1745186783.jpg"
